unified_id,entity_type,entity_type_name,entity_name
11823,1,SideEffect,Tongue pigmentation
11824,3,BP,calcitriol biosynthetic process from calciol
11825,3,BP,"spermatogenesis, exchange of chromosomal proteins"
11826,3,BP,regulation of mRNA stability involved in response to oxidative stress
11827,5,MF,iron-sulfur cluster binding
11828,2,Gene,LINC02082
11829,2,Gene,LOC101928401
11830,2,Gene,OR2W3
11831,3,BP,regulation of B cell differentiation
11832,5,MF,single-stranded DNA binding
11833,2,Gene,ZCWPW2
11834,2,Gene,IGLV3-25
11835,3,BP,negative regulation of protein localization to plasma membrane
11836,2,Gene,GABRP
11837,3,BP,corticospinal tract morphogenesis
11838,2,Gene,AEBP1
11839,2,Gene,INKA2
11840,6,PharmacologicClass,GABA B Agonists
11841,8,CC,NELF complex
11842,3,BP,keratinocyte proliferation
11843,2,Gene,NINL
11844,3,BP,regulation of centrosome cycle
11845,3,BP,response to wounding
11846,2,Gene,LINC01136
11847,2,Gene,MIR331
11848,2,Gene,TBC1D3G
11849,3,BP,positive regulation of response to drug
11850,2,Gene,LINC00365
11851,1,SideEffect,Salivary gland disorder
11852,3,BP,mast cell activation
11853,3,BP,regulation of morphogenesis of an epithelium
11854,1,SideEffect,Inflammation localised
11855,2,Gene,C1orf100
11856,5,MF,"transforming growth factor beta receptor activity, type I"
11857,1,SideEffect,Conjunctival follicles
11858,2,Gene,RNF144A-AS1
11859,1,SideEffect,Dysfunction adrenal
11860,3,BP,regulation of platelet-derived growth factor production
11861,3,BP,negative regulation of transcription from RNA polymerase II promoter in response to hypoxia
11862,1,SideEffect,QRS complex
11863,3,BP,cellular response to growth hormone stimulus
11864,3,BP,positive regulation of cardiac conduction
11865,1,SideEffect,Foreign body
11866,8,CC,6-phosphofructokinase complex
11867,1,SideEffect,Headache dull
11868,3,BP,granulocyte chemotaxis
11869,2,Gene,SAR1A
11870,3,BP,regulation of telomere maintenance via telomerase
11871,2,Gene,POMK
11872,3,BP,steroid hormone mediated signaling pathway
11873,4,Compound,Dyclonine
11874,1,SideEffect,Pseudohyperkalaemia
11875,3,BP,ureter smooth muscle development
11876,3,BP,negative regulation of extracellular matrix disassembly
11877,3,BP,regulation of polysome binding
11878,2,Gene,RGS14
11879,2,Gene,CCDC194
11880,2,Gene,CHCHD4
11881,2,Gene,LOC100996583
11882,5,MF,serum response element binding
11883,5,MF,ferroxidase activity
11884,3,BP,negative regulation of biomineral tissue development
11885,3,BP,superoxide anion generation
11886,2,Gene,N4BP2L1
11887,1,SideEffect,Ankylosing spondylitis
11888,2,Gene,SNORA53
11889,1,SideEffect,Transient global amnesia
11890,3,BP,glycolipid biosynthetic process
11891,3,BP,positive regulation of reciprocal meiotic recombination
11892,7,Pathway,Urea cycle and metabolism of amino groups
11893,2,Gene,MBD5
11894,2,Gene,LINC02662
11895,2,Gene,FNDC3A
11896,2,Gene,GBP5
11897,1,SideEffect,Hepatitis chronic active
11898,3,BP,regulation of microtubule cytoskeleton organization
11899,2,Gene,C1orf198
11900,3,BP,positive regulation of translational initiation in response to starvation
11901,3,BP,positive regulation of natural killer cell mediated immunity
11902,1,SideEffect,Pain burning
11903,6,PharmacologicClass,Thyroid Hormone Synthesis Inhibitors
11904,2,Gene,TRBV11-3
11905,2,Gene,AGBL5-AS1
11906,2,Gene,TTL
11907,2,Gene,FAM169A
11908,1,SideEffect,Heat intolerance
11909,3,BP,membrane depolarization during action potential
11910,3,BP,regulation of iron ion import across plasma membrane
11911,1,SideEffect,Bone marrow toxicity
11912,7,Pathway,FCGR activation
11913,7,Pathway,VLDLR internalisation and degradation
11914,3,BP,female sex determination
11915,3,BP,regulation of membrane permeability
11916,2,Gene,NIPA2
11917,1,SideEffect,Tremulousness
11918,2,Gene,HP1BP3
11919,2,Gene,VN1R3
11920,3,BP,"phagocytosis, recognition"
11921,2,Gene,SLC5A2
11922,3,BP,regulation of neuron differentiation
11923,7,Pathway,Signaling by Leptin
11924,2,Gene,LINC02103
11925,3,BP,myelination
11926,1,SideEffect,Vaginal prolapse
11927,10,Anatomy,cervicothoracic ganglion
11928,3,BP,muscle organ development
11929,3,BP,sympathetic nervous system development
11930,4,Compound,Nadolol
11931,1,SideEffect,Warm type haemolytic anaemia
11932,2,Gene,FAM53B
11933,3,BP,atrial septum secundum morphogenesis
11934,7,Pathway,Transport and synthesis of PAPS
11935,1,SideEffect,Ear canal erythema
11936,3,BP,regulation of white fat cell proliferation
11937,8,CC,tethering complex
11938,1,SideEffect,Menstrual disorder
11939,2,Gene,LCAT
11940,3,BP,mammary gland specification
11941,1,SideEffect,Cyanosis
11942,2,Gene,LOC105373159
11943,2,Gene,LRRC43
11944,2,Gene,ZNF280D
11945,1,SideEffect,Trembling
11946,2,Gene,LINC00540
11947,3,BP,regulation of centriole replication
11948,3,BP,positive regulation of immune response
11949,1,SideEffect,Hypertrophic cardiomyopathy
11950,3,BP,response to interleukin-6
11951,1,SideEffect,Coital bleeding
11952,3,BP,positive regulation of IRE1-mediated unfolded protein response
11953,2,Gene,LINC01393
11954,3,BP,positive regulation of hematopoietic stem cell migration
11955,5,MF,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity
11956,2,Gene,SBSN
11957,10,Anatomy,sheath of Schwann
11958,4,Compound,Levosimendan
11959,2,Gene,SEC23A-AS1
11960,2,Gene,CLPS
11961,2,Gene,CYREN
11962,3,BP,T-helper 1 type immune response
11963,2,Gene,PRAME
11964,2,Gene,LINC01592
11965,5,MF,potassium:chloride symporter activity
11966,2,Gene,LOC100507283
11967,2,Gene,ST3GAL6
11968,3,BP,response to trichostatin A
11969,2,Gene,TMIGD2
11970,3,BP,leukocyte migration
11971,2,Gene,MIR6777
11972,5,MF,peptide-O-fucosyltransferase activity
11973,3,BP,outer dynein arm assembly
11974,2,Gene,LINC01878
11975,4,Compound,Daunorubicin
11976,3,BP,regulation of connective tissue replacement
11977,3,BP,regulation of p38MAPK cascade
11978,3,BP,butyrate metabolic process
11979,2,Gene,FCN1
11980,2,Gene,KCNN1
11981,3,BP,negative regulation of GTPase activity
11982,2,Gene,LOC105376114
11983,2,Gene,APMAP
11984,8,CC,integral component of synaptic membrane
11985,3,BP,disruption of cells of other organism
11986,2,Gene,ST6GAL2
11987,7,Pathway,ID signaling pathway
11988,1,SideEffect,Protein allergy
11989,3,BP,carbohydrate derivative catabolic process
11990,3,BP,positive regulation by host of viral process
11991,2,Gene,EGFLAM-AS2
11992,2,Gene,PEAR1
11993,4,Compound,Elbasvir
11994,4,Compound,Bromotheophylline
11995,3,BP,regulation of serine C-palmitoyltransferase activity
11996,2,Gene,KRT37
11997,2,Gene,ANKRD29
11998,3,BP,pteridine-containing compound biosynthetic process
11999,3,BP,negative regulation of cytokine secretion involved in immune response
12000,3,BP,negative regulation of cellular response to growth factor stimulus
12001,2,Gene,TADA2B
12002,8,CC,integrin alphaM-beta2 complex
12003,4,Compound,Gadobenic acid
12004,2,Gene,FAM174A
12005,3,BP,regulation of neurotransmitter levels
12006,2,Gene,PANX3
12007,3,BP,negative regulation of maintenance of sister chromatid cohesion
12008,2,Gene,TRIM2
12009,2,Gene,NKD2
12010,4,Compound,Nicergoline
12011,3,BP,epithelial-mesenchymal cell signaling
12012,3,BP,positive regulation of small molecule metabolic process
12013,4,Compound,Hydrocortisone phosphate
12014,3,BP,meiotic sister chromatid cohesion
12015,2,Gene,ITM2B
12016,2,Gene,CCNYL3
12017,2,Gene,MIR558
12018,1,SideEffect,Gouty arthritis
12019,1,SideEffect,Phosphatase alkaline increased
12020,2,Gene,LOC101927151
12021,1,SideEffect,Carotid artery thrombosis
12022,3,BP,regulation of skeletal muscle satellite cell proliferation
12023,2,Gene,ITIH1
12024,0,Symptom,Post-Exercise Hypotension
12025,3,BP,sulfur amino acid metabolic process
12026,2,Gene,MARCHF8
12027,3,BP,positive regulation of amino acid transport
12028,2,Gene,TBC1D19
12029,2,Gene,OR10A2
12030,7,Pathway,Beta1 integrin cell surface interactions
12031,1,SideEffect,Purple glove syndrome
12032,7,Pathway,Recruitment of mitotic centrosome proteins and complexes
12033,3,BP,regulation of glucocorticoid biosynthetic process
12034,3,BP,basophil activation
12035,2,Gene,MIR99B
12036,5,MF,oxidized purine nucleobase lesion DNA N-glycosylase activity
12037,1,SideEffect,Lividity
12038,4,Compound,Chloramphenicol succinate
12039,2,Gene,TMEM171
12040,2,Gene,CLEC4C
12041,2,Gene,SELENOK
12042,3,BP,receptor clustering
12043,2,Gene,MIR4472-2
12044,3,BP,response to dopamine
12045,4,Compound,Glimepiride
12046,3,BP,RNA localization to nucleus
12047,2,Gene,MBOAT2
12048,1,SideEffect,Hypothermia
12049,3,BP,response to vitamin A
12050,2,Gene,OR8J2
12051,2,Gene,KLK3
12052,7,Pathway,Prostanoid ligand receptors
12053,5,MF,phosphatidylinositol binding
12054,2,Gene,CELSR3
12055,3,BP,regulation of sphingolipid biosynthetic process
12056,3,BP,regulation of intracellular cholesterol transport
12057,1,SideEffect,Loss of consciousness
12058,2,Gene,KRTAP4-3
12059,7,Pathway,Class I PI3K signaling events
12060,1,SideEffect,Goodpasture's syndrome
12061,2,Gene,FRA10AC1
12062,3,BP,body fluid secretion
12063,2,Gene,SNORD115-5
12064,2,Gene,NMRK2
12065,3,BP,neuron fate specification
12066,7,Pathway,Nef and signal transduction
12067,3,BP,response to virus
12068,2,Gene,FGF7P6
12069,2,Gene,BCAR4
12070,2,Gene,MIR6801
12071,2,Gene,JDP2
12072,1,SideEffect,Wound
12073,0,Symptom,Postural Orthostatic Tachycardia Syndrome
12074,3,BP,regulation of actin polymerization or depolymerization
12075,7,Pathway,TNFR2 non-canonical NF-kB pathway
12076,3,BP,cellular response to retinoic acid
12077,3,BP,glycine biosynthetic process from serine
12078,2,Gene,IL9
12079,2,Gene,OR52N4
12080,2,Gene,GCOM2
12081,2,Gene,CLGN
12082,3,BP,peptidyl-glutamic acid carboxylation
12083,7,Pathway,Gamma-carboxylation of protein precursors
12084,2,Gene,SUPV3L1
12085,3,BP,endothelial tube lumen extension
12086,2,Gene,LINC02209
12087,10,Anatomy,sphenoid bone
12088,2,Gene,UVRAG-DT
12089,2,Gene,SCYGR1
12090,3,BP,regulation of t-circle formation
12091,3,BP,retinal metabolic process
12092,8,CC,actomyosin
12093,2,Gene,MIR149
12094,2,Gene,SLC25A47
12095,1,SideEffect,Abdominal distension
12096,5,MF,phosphodiesterase I activity
12097,3,BP,pulmonary valve development
12098,4,Compound,Enalapril
12099,0,Symptom,"Ophthalmoplegia, Chronic Progressive External"
12100,3,BP,cellular ketone body metabolic process
12101,3,BP,trophectodermal cell differentiation
12102,2,Gene,DNAJC9-AS1
12103,1,SideEffect,Nasal pain
12104,4,Compound,Diamorphine
12105,2,Gene,MIR190B
12106,1,SideEffect,Hyperthyroidism
12107,1,SideEffect,Acute respiratory failure
12108,3,BP,establishment of synaptic vesicle localization
12109,2,Gene,LOC101928475
12110,3,BP,peptide hormone processing
12111,2,Gene,ZNF479
12112,1,SideEffect,Plantar fasciitis
12113,2,Gene,GFRA1
12114,3,BP,vesicle docking
12115,3,BP,"peptidyl-arginine methylation, to symmetrical-dimethyl arginine"
12116,2,Gene,OR5AC2
12117,1,SideEffect,Nerve injury
12118,2,Gene,MIR519B
12119,2,Gene,ALOX12
12120,3,BP,regulation of epidermis development
12121,3,BP,protein import into mitochondrial inner membrane
12122,2,Gene,NXF5
12123,2,Gene,DPEP1
12124,3,BP,sperm-egg recognition
12125,1,SideEffect,Heart rate abnormal
12126,7,Pathway,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"
12127,1,SideEffect,Aphagia
12128,2,Gene,ZSCAN21
12129,3,BP,sexual reproduction
12130,2,Gene,LINC00665
12131,8,CC,integral component of lumenal side of endoplasmic reticulum membrane
12132,3,BP,regulation of single strand break repair
12133,8,CC,lamellipodium membrane
12134,2,Gene,SNORD11
12135,3,BP,regulation of cell growth
12136,1,SideEffect,Leg ulcer
12137,1,SideEffect,Atrial rhythm
12138,2,Gene,FUOM
12139,3,BP,regulation of adiponectin secretion
12140,8,CC,myelin sheath abaxonal region
12141,2,Gene,SYNPO2
12142,2,Gene,TTC9B
12143,4,Compound,Azilsartan medoxomil
12144,1,SideEffect,Gingival abscess
12145,3,BP,angiotensin-mediated drinking behavior
12146,2,Gene,CSNK2A3
12147,2,Gene,LOC101927571
12148,8,CC,signal peptidase complex
12149,2,Gene,DSCR8
12150,3,BP,luteinizing hormone secretion
12151,1,SideEffect,Soft tissue disorder
12152,8,CC,Seh1-associated complex
12153,7,Pathway,Constitutive Signaling by NOTCH1 HD Domain Mutants
12154,4,Compound,Bromocriptine
12155,3,BP,neurotransmitter transport
12156,5,MF,GABA-gated chloride ion channel activity
12157,3,BP,protein localization to ciliary transition zone
12158,4,Compound,Rivaroxaban
12159,2,Gene,AHDC1
12160,2,Gene,ZFP92
12161,2,Gene,NOX5
12162,3,BP,regulation of intrinsic apoptotic signaling pathway in response to DNA damage
12163,2,Gene,KCNK13
12164,3,BP,dorsal root ganglion development
12165,1,SideEffect,Choroidal detachment
12166,1,SideEffect,Disorder sight
12167,3,BP,malate transmembrane transport
12168,2,Gene,LUCAT1
12169,3,BP,regulation of fatty acid beta-oxidation
12170,4,Compound,Mianserin
12171,3,BP,gamma-aminobutyric acid biosynthetic process
12172,3,BP,cytoplasmic sequestering of NF-kappaB
12173,3,BP,modification by virus of host mRNA processing
12174,1,SideEffect,Arterial thrombosis
12175,3,BP,negative regulation of cytokine production involved in immune response
12176,5,MF,aminopeptidase activity
12177,3,BP,positive regulation of apoptotic signaling pathway
12178,3,BP,cellular response to muramyl dipeptide
12179,5,MF,RNA 7-methylguanosine cap binding
12180,2,Gene,ABCA4
12181,2,Gene,LINC01729
12182,2,Gene,PSENEN
12183,2,Gene,MIR4435-2HG
12184,3,BP,mammary gland bud morphogenesis
12185,1,SideEffect,Skeletal injury
12186,3,BP,positive regulation of prostaglandin secretion
12187,3,BP,glomerulus morphogenesis
12188,4,Compound,Imipramine
12189,2,Gene,KRTAP5-3
12190,1,SideEffect,Overactivity
12191,4,Compound,Buspirone
12192,2,Gene,MMP24OS
12193,2,Gene,SEMA6D
12194,6,PharmacologicClass,Increased Cytokine Production
12195,3,BP,phospholipid transfer to membrane
12196,2,Gene,FBXO45
12197,2,Gene,CACNA2D1
12198,3,BP,positive regulation of protein folding
12199,4,Compound,Pyrimethamine
12200,3,BP,regulation of DNA catabolic process
12201,2,Gene,NPRL3
12202,2,Gene,LINC02241
12203,3,BP,epithelial cell migration
12204,1,SideEffect,Klebsiella sepsis
12205,3,BP,prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis
12206,3,BP,thiamine diphosphate metabolic process
12207,3,BP,regulation of anatomical structure size
12208,3,BP,type II pneumocyte differentiation
12209,5,MF,platelet activating factor receptor activity
12210,2,Gene,LOC100996442
12211,2,Gene,MRPL41
12212,2,Gene,KRTAP20-3
12213,8,CC,transport vesicle membrane
12214,4,Compound,Sulfamethizole
12215,5,MF,N-acetylglucosamine-6-sulfatase activity
12216,7,Pathway,Fructose biosynthesis
12217,3,BP,intracellular mRNA localization
12218,5,MF,UDP-alpha-D-glucose:glucosyl-glycogenin alpha-D-glucosyltransferase activity
12219,2,Gene,SNORA80E
12220,1,SideEffect,Mantle cell lymphoma
12221,1,SideEffect,Toxic neuropathy
12222,2,Gene,ASXL3
12223,2,Gene,IQCF6
12224,2,Gene,LHCGR
12225,4,Compound,Clobetasone
12226,4,Compound,Omacetaxine mepesuccinate
12227,3,BP,cap-independent translational initiation
12228,3,BP,neuronal-glial interaction involved in cerebral cortex radial glia guided migration
12229,2,Gene,SNORD3A
12230,2,Gene,MIR3668
12231,2,Gene,SPATA48
12232,7,Pathway,Regulation of PLK1 Activity at G2/M Transition
12233,2,Gene,NPY
12234,2,Gene,MIR1250
12235,8,CC,contractile fiber
12236,1,SideEffect,Hypercalcaemia
12237,5,MF,ligand-gated anion channel activity
12238,6,PharmacologicClass,Folic Acid
12239,2,Gene,GATA6-AS1
12240,1,SideEffect,Injection site pain
12241,2,Gene,SHISA4
12242,5,MF,kainate selective glutamate receptor activity
12243,2,Gene,SNHG27
12244,3,BP,regulation of translation initiation in response to endoplasmic reticulum stress
12245,5,MF,lithium ion binding
12246,3,BP,endocannabinoid signaling pathway
12247,3,BP,intestinal D-glucose absorption
12248,7,Pathway,Activation of ATR in response to replication stress
12249,2,Gene,MIR124-2HG
12250,1,SideEffect,Biliary fibrosis
12251,8,CC,postsynaptic specialization of symmetric synapse
12252,2,Gene,SERTM2
12253,4,Compound,Cyanocobalamin
12254,2,Gene,CCL8
12255,3,BP,regulation of histone H3-K14 acetylation
12256,1,SideEffect,Electrocardiogram T wave inversion
12257,1,SideEffect,Neutrophil count increased
12258,2,Gene,MIR5697
12259,5,MF,fucosyltransferase activity
12260,2,Gene,SPANXN1
12261,2,Gene,SPANXC
12262,2,Gene,TCP11
12263,3,BP,negative regulation of antigen processing and presentation of peptide antigen via MHC class I
12264,3,BP,response to L-glutamine
12265,5,MF,sterol response element binding
12266,4,Compound,Ivermectin
12267,2,Gene,COL22A1
12268,4,Compound,Brexpiprazole
12269,5,MF,protein homodimerization activity
12270,2,Gene,LINC01483
12271,3,BP,regulation of astrocyte chemotaxis
12272,2,Gene,OCIAD1-AS1
12273,3,BP,fungiform papilla formation
12274,3,BP,regulation of macrophage migration
12275,2,Gene,D2HGDH
12276,0,Symptom,Acute Pain
12277,3,BP,positive regulation of mitotic cell cycle phase transition
12278,2,Gene,LINC00971
12279,3,BP,cellular phosphate ion homeostasis
12280,3,BP,positive regulation of high voltage-gated calcium channel activity
12281,4,Compound,Modafinil
12282,5,MF,glycosylated region protein binding
12283,2,Gene,TM7SF2
12284,2,Gene,LINC00501
12285,2,Gene,PRRC2B
12286,0,Symptom,"Purpura, Hyperglobulinemic"
12287,2,Gene,LINC00632
12288,2,Gene,MIR3177
12289,5,MF,NEDD8 ligase activity
12290,2,Gene,SETDB2
12291,2,Gene,PXT1
12292,1,SideEffect,Vaginal haemorrhage
12293,5,MF,thiol-dependent ubiquitinyl hydrolase activity
12294,3,BP,protein deubiquitination involved in ubiquitin-dependent protein catabolic process
12295,3,BP,negative regulation of natural killer cell mediated immune response to tumor cell
12296,3,BP,macromolecule depalmitoylation
12297,3,BP,xanthine metabolic process
12298,2,Gene,MIR378E
12299,5,MF,phosphothreonine residue binding
12300,7,Pathway,Regulation of FZD by ubiquitination
12301,3,BP,mucosal-associated lymphoid tissue development
12302,3,BP,intrinsic apoptotic signaling pathway in response to oxidative stress
12303,2,Gene,HMGA2-AS1
